Timestamp	PC Timestamp	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Int A12	Int A13	Int A14	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z
115725.708	NaN	-5.772	2.435	20.978	1504.762	1500.366	1495.238	-1.725	-0.962	-8.595	-0.459	-1.378	-9.493
115726.685	NaN	-5.783	2.370	20.870	1504.029	1499.634	1497.436	-1.695	-0.962	-8.458	-0.383	-1.378	-9.340
115727.661	NaN	-5.902	2.359	20.837	1502.564	1500.366	1495.238	-1.588	-0.992	-8.427	-0.536	-1.378	-9.569
115728.638	NaN	-5.761	2.315	20.859	1504.029	1499.634	1497.436	-1.527	-1.053	-8.351	-0.459	-1.148	-9.340
115729.614	NaN	-5.989	2.359	20.870	1503.297	1500.366	1496.703	-1.389	-1.359	-8.290	-0.306	-1.225	-9.340
115730.591	NaN	-5.891	2.413	20.859	1504.762	1500.366	1495.971	-1.450	-1.267	-8.305	-0.306	-0.995	-9.263
115731.567	NaN	-6.011	2.380	20.946	1504.029	1500.366	1494.505	-1.649	-1.115	-8.473	-0.536	-1.378	-9.416
115732.544	NaN	-5.935	2.413	20.891	1502.564	1500.366	1495.238	-1.542	-1.008	-8.565	-0.230	-1.225	-9.493
115733.521	NaN	-5.728	2.337	20.783	1504.029	1501.099	1495.971	-1.511	-1.023	-8.550	-0.230	-1.072	-9.493
115734.497	NaN	-6.011	2.272	20.750	1504.762	1501.832	1495.971	-1.420	-1.359	-8.565	-0.689	-1.531	-9.569
115735.474	NaN	-5.783	2.326	20.793	1504.029	1498.901	1495.971	-1.649	-1.435	-8.519	-0.536	-1.072	-9.569
115736.450	NaN	-6.098	2.380	20.761	1504.029	1500.366	1495.971	-1.649	-1.160	-8.458	-0.536	-1.225	-9.569
115737.427	NaN	-6.043	2.435	20.946	1503.297	1501.099	1495.238	-1.603	-1.176	-8.382	-0.459	-1.301	-9.493
115738.403	NaN	-5.826	2.370	20.870	1504.029	1499.634	1495.238	-1.695	-1.145	-8.260	-0.612	-1.301	-9.493
115739.380	NaN	-5.848	2.337	20.859	1503.297	1500.366	1496.703	-1.679	-1.160	-8.397	-0.153	-1.455	-9.416
115740.356	NaN	-5.859	2.293	20.696	1504.029	1500.366	1495.238	-1.542	-1.206	-8.382	-0.612	-1.148	-9.493
115741.333	NaN	-5.902	2.304	20.815	1504.029	1500.366	1495.971	-1.511	-1.252	-8.382	-0.383	-1.225	-9.340
115742.310	NaN	-5.946	2.413	20.880	1504.029	1500.366	1495.971	-1.740	-1.099	-8.458	-0.459	-1.225	-9.493
115743.286	NaN	-5.891	2.446	20.880	1503.297	1501.099	1495.971	-1.740	-1.084	-8.565	-0.306	-1.072	-9.340
