Timestamp	PC Timestamp	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Int A12	Int A13	Int A14	Gyroscope X	Gyroscope Y	Gyroscope Z	Wide Range Accelerometer X	Wide Range Accelerometer Y	Wide Range Accelerometer Z
421356.354	NaN	-3.228	1.304	9.402	1504.762	1503.297	1510.623	-10.076	-1.160	11.008	-5.971	-0.612	8.344
421357.330	NaN	-3.217	1.315	9.402	1505.495	1504.029	1510.623	-10.092	-1.053	11.115	-5.895	-0.536	8.268
421358.307	NaN	-3.239	1.315	9.402	1505.495	1504.029	1512.088	-9.924	-1.023	11.237	-5.665	-0.689	8.344
421359.283	NaN	-3.239	1.304	9.402	1504.762	1502.564	1509.158	-9.863	-1.160	11.206	-5.895	-0.536	8.191
421360.260	NaN	-3.228	1.315	9.391	1504.762	1504.762	1511.355	-9.954	-1.084	10.992	-5.895	-0.612	8.421
421361.237	NaN	-3.239	1.304	9.391	1504.762	1504.029	1511.355	-9.924	-1.115	10.916	-5.895	-0.612	8.191
421362.213	NaN	-3.228	1.304	9.402	1504.029	1502.564	1509.158	-10.168	-1.069	11.008	-5.818	-0.459	8.344
421363.190	NaN	-3.239	1.304	9.391	1506.227	1503.297	1510.623	-10.198	-1.053	11.084	-5.818	-0.612	8.268
421364.166	NaN	-3.228	1.304	9.402	1505.495	1504.029	1509.890	-10.092	-0.992	11.130	-5.971	-0.536	8.268
421365.143	NaN	-3.228	1.315	9.413	1504.762	1503.297	1511.355	-9.664	-1.023	11.130	-5.818	-0.536	8.268
421366.119	NaN	-3.239	1.315	9.424	1504.762	1504.029	1509.890	-9.466	-1.084	10.901	-5.895	-0.612	8.191
421367.096	NaN	-3.239	1.304	9.424	1505.495	1504.029	1509.158	-9.756	-1.176	10.870	-5.971	-0.612	8.268
421368.073	NaN	-3.250	1.293	9.424	1504.029	1504.029	1509.890	-9.969	-1.359	10.885	-5.971	-0.459	8.344
421369.049	NaN	-3.239	1.283	9.424	1505.495	1504.029	1509.890	-9.817	-1.237	11.099	-5.971	-0.383	8.421
421370.026	NaN	-3.228	1.293	9.413	1504.762	1504.762	1509.890	-9.740	-1.130	11.023	-5.895	-0.536	8.344
421371.002	NaN	-3.217	1.293	9.424	1506.227	1503.297	1509.158	-9.679	-1.099	10.931	-5.971	-0.536	8.191
421371.979	NaN	-3.228	1.293	9.424	1504.762	1504.762	1509.158	-9.878	-1.069	10.931	-5.971	-0.612	8.344
421372.955	NaN	-3.239	1.293	9.424	1505.495	1504.029	1510.623	-9.985	-1.206	10.748	-5.971	-0.459	8.344
421373.932	NaN	-3.239	1.293	9.424	1505.495	1504.029	1509.158	-10.107	-1.282	10.977	-5.895	-0.612	8.268
421374.908	NaN	-3.239	1.304	9.424	1506.227	1504.029	1509.890	-10.107	-1.328	11.053	-5.971	-0.612	8.268
421375.885	NaN	-3.239	1.293	9.413	1504.029	1504.762	1509.890	-10.076	-1.221	11.008	-5.818	-0.612	8.344
421376.862	NaN	-3.228	1.304	9.402	1504.762	1504.029	1511.355	-10.092	-1.053	10.901	-5.971	-0.459	8.498
421377.838	NaN	-3.228	1.304	9.402	1506.227	1504.762	1510.623	-9.908	-1.176	10.809	-5.895	-0.612	8.344
421378.815	NaN	-3.217	1.304	9.402	1505.495	1504.029	1510.623	-9.924	-1.313	10.992	-5.895	-0.459	8.421
421379.791	NaN	-3.228	1.304	9.391	1505.495	1504.029	1510.623	-9.969	-1.313	11.053	-6.048	-0.612	8.421
421380.768	NaN	-3.228	1.304	9.402	1505.495	1501.832	1508.425	-9.527	-1.252	11.038	-5.895	-0.612	8.268
421381.744	NaN	-3.228	1.315	9.413	1505.495	1503.297	1509.158	-9.786	-1.145	10.977	-5.895	-0.612	8.421
421382.721	NaN	-3.217	1.315	9.424	1506.960	1503.297	1511.355	-9.924	-0.977	10.992	-5.818	-0.536	8.191
